old,new
0.572511752997424,0.8810132937141759
0.13566740019275536,0.4235394780418633
0.13559718662561748,0.23086139662512395
0.9183221171327385,0.842027918519308
0.7364542988303342,0.37810343129982027
0.5321100578076807,0.8038436403772609
0.739095780558068,0.37238842570923714
0.6681322287100266,0.8978402795938001
0.5854528240309756,0.6725686617143855
0.8721923700190476,0.08000386119006142
0.63048370134262,0.34463737237150927
0.456570813209228,0.6061134323172808
0.3020723071024395,0.4844612734227295
0.5135936752614501,0.6162634662082116
0.9232212062922281,0.18588666752029404
0.08044780802062768,0.6482911002051137
0.6256200263288623,0.2999072150103511
0.7159964334771487,0.35968414674661076
0.5755953711008723,0.6091500180134439
0.4927630416559948,0.35326768350685533
0.5578232499426635,0.3921214485932101
0.3188286069896036,0.7264452733614436
0.515902953525897,0.6700685736073684
0.6944630015646149,0.3876458192253075
0.904260698916401,0.5677925533442658
0.8320932087160207,0.2967151299309788
0.6738061126298375,0.5284788863692118
0.5962999812140628,0.19304789139992795
0.43037190233979006,0.4406527765084335
0.7140054933089798,0.698315991921179
0.2651200214788574,0.4664148048021165
0.6281411143153208,0.95709205466005
0.6246028323792182,0.8371240779666307
0.2993009779330811,0.2518608130919422
0.8790820597603596,0.184304116426676
0.6785886824184855,0.5095821400974322
0.9285021581306551,0.6249332133605211
0.5214383123656015,0.42203960876304114
0.3708184815427271,0.7774616974629792
0.5214481303503775,0.43873524401575015
0.48073584416465853,0.35919183692134093
0.39420605669279696,0.6715126338869
0.4341528280245266,0.6345695444247261
0.3168795559024611,0.5398969084651104
0.33070917015221124,0.6507984254873861
0.7001826653336825,0.8137056094165349
0.46730583823352845,0.323909247096281
0.6320588016512629,0.46701755661427125
0.24656103678847785,0.44312262919822676
0.36757190693616104,0.45165841328180767
0.5268380706815853,0.7111299915293245
0.16764912395877085,0.7426559538391914
0.7008689704550763,0.5586964466695485
0.9451890031930062,0.6310924485698346
0.5759586540457691,0.8485014424909322
0.7132670570763688,0.6006266544924084
0.6484536192191672,0.34271063105155974
0.9136930499423466,0.45086694416213
0.4185881384087179,0.657884357298566
0.28805740039940964,0.6320056706816541
0.45536650734818096,0.6978918999858004
0.8243042965968215,0.8157083661185635
0.46784266258809815,0.10435221397585293
0.26934967940801047,0.3156807790536974
0.3262480442339897,0.6158574215171695
0.20563572726096302,0.5277149822052127
0.12797570296603833,0.19082818330306517
0.3120573088603039,0.7754252618521943
0.6527654978914905,0.33203433167693086
0.8093449050746746,0.48129502075625463
0.592144132419749,0.5999689363839953
0.3194943038090736,0.5932985554375361
0.15102500990410594,0.7342155846977527
0.8077738132914336,0.491762451431359
0.3477481071273425,0.6939712346937524
0.2816889764964048,0.5345332458837881
0.26917567910358686,0.6580687998234941
0.7635906868319114,0.5536529819193878
0.6953837375659253,0.42098793222435593
0.4435364869364016,0.5157212076925667
0.3683388901129746,0.6024175387013607
0.513476767365554,0.45208634769964373
0.5324454803383256,0.6348252289535772
0.47602823933788896,0.20448681309450534
0.7136966358388614,0.22318912091774556
0.7212769507784457,0.6795103604582079
0.6536860027364676,0.45334377251791536
0.6183972139026421,0.6965582476795431
0.27415596478343895,0.5170749878579632
0.12112849020544714,0.563952283655085
0.5026197211265946,0.049776956424176344
0.7058071971205973,0.7517902295427055
0.5269644301768721,0.29914654501165416
0.9652875531625292,0.39197151564337795
0.9192153756349043,0.603924995406505
0.6115693574500579,0.6969836149642761
0.5672770392313266,0.5727134528124449
0.9285382320764587,0.5318066689352106
0.9781889679898861,0.7113851444277255
0.6062833112616162,0.6937394897522602
0.8317017628406139,0.30295451564060516
0.24099984734762347,0.7148684320533802
0.6150291633654325,0.6824631022208183
0.5135094098729971,0.3645072089508008
0.6600020074132515,0.9136198669223538
0.4993482233004751,0.5436186570539436
0.5691834393407323,0.37249830768133885
0.27970630418937215,0.5117320759993734
0.38856432838965294,0.8284121619302216
0.5776595458767885,0.3430238504999382
0.7012425120907831,0.8921653489358904
0.722900067470075,0.7438027381747239
0.676321280021973,0.8755886392953165
0.6765610535735351,0.5894451038383219
0.7707261245643663,0.8152731308461296
0.15349339007200113,0.538021803481794
0.6013573509554915,0.3004598604973312
0.9077025789995535,0.5265660195176074
0.3866847952245793,0.6345117270068005
0.6362238877981481,0.10853702320589809
0.7296165648952488,0.7451990757577855
0.5099676451715085,0.6856653796135722
0.3951108738051393,0.49315515800952003
0.8134740316515505,0.45182869497536005
0.8901811225018406,0.6858597207391591
0.33806720801319745,0.7018509298173774
0.9441080523361266,0.6249329631421232
0.3661178742300054,0.23312637202777597
0.6232835519190307,0.5828609004605544
0.9068690412519836,0.6528882356206555
0.7049210804372301,0.6516596753491972
0.47210863969544614,0.5588839528023302
0.7612312280294784,0.4961885313579337
0.6097105538168475,0.7079182443738423
0.607428949459663,0.5554208889111031
0.6523450704523617,0.38712900565912356
0.596282320717068,0.7628354978416211
0.44387781328163334,0.337328682145991
0.509564202690768,0.7409308606992504
0.32121483868367484,0.7125466653365675
0.6333542180255405,0.7262659851360792
0.4040504011669983,0.7038086517428875
0.9017982430552465,0.16873293820087887
0.5919570770812378,0.41047594173544366
0.9660363824117277,0.5871457909570554
0.745463266199355,0.19961935892405325
0.43973372169599745,0.909975770562381
0.6726056218644227,0.8875657434190836
0.4919222285860855,0.888351017547956
0.2408079784397683,0.9230802480187091
0.49780391013646075,0.6337883972891121
0.5580184593850925,0.639507218200117
0.2610142021929408,0.7392984909665542
0.7226240331145413,0.5524299455965013
0.7528659878323861,0.1844597805794651
0.6177250126540585,0.7861644574962251
0.5557385007437857,0.7190383198027905
0.2274895531710136,0.9431200540864442
0.727598235162834,0.44684819766425676
0.016628393959469023,0.5736758991524544
0.6527731209237845,0.5929629252161648
0.4617178131251949,0.9002225143019355
0.6667347215994992,0.5308881198488304
0.1452832400453834,0.7937198265966949
0.10744953927422773,0.2603323360739742
0.4251851034696563,0.742375354016352
0.5186793771909795,0.40218291152101593
0.5626334814351401,0.39360372018266254
0.8637306179128583,0.1653451420605775
0.35748058684627604,0.3071388990233471
0.5024145404425767,0.6420961315795264
0.5666231814961864,0.5300499586779046
0.6899535225401786,0.6665327204259771
0.02873444893893695,0.11770687828862514
0.6301584289957409,0.5928651260170203
0.3229815725237952,0.6292418838909628
0.4734171178383476,0.7002457807811444
0.2921299071026693,0.5234724816072258
0.5115454531478384,0.563210309346863
0.4402596725145774,0.7799309758839708
0.20894454784970617,0.6723256214681805
0.5280138842038342,0.3696447113176826
0.5447175576263641,0.8520075923213032
0.49156054277104055,0.7930835609500888
0.49125350564607984,0.1687640124020927
0.655219049816594,0.23231232329423246
0.5635984415192192,0.49982891702640597
0.4522244393438265,0.5465006505130903
0.8511084696915105,0.5721826673922875
0.428810514857769,0.09179555636836922
0.6662409626981303,0.33107491453137505
0.5118029906457793,0.6833433942650461
0.7622387502438642,0.5966203509186045
0.5357130955239466,0.7613588360240804
0.117454216454428,0.5629098278060882
0.7856447405817576,0.44001212768999365
0.7827949493772436,0.3878709575099686
0.7048810874768785,0.35240155232724313
0.27790097608666753,0.5525254602192629
0.8013833358623144,0.4873914046571367
0.6127871956308755,0.5374274091966351
0.031625707674101444,0.8562230302305972
0.6761699668066878,0.6081936185866379
0.7165752278723523,0.4089031806980221
0.5410734357676721,0.5029998511268527
0.6379956360506587,0.37723912383300995
0.6868867625915455,0.14574187211885414
0.8875886424448574,0.25613540136918944
0.575935366211157,0.8944925978036293
0.2878223481040051,0.9410703497763725
0.7287738743898629,0.8266079136674128
0.6050462329106183,0.019259757717940862
0.09388061094956701,0.7890292359621154
0.6787163856683631,0.07336649573274268
0.39512600784111596,0.3448622523323831
0.284403029565129,0.4359673917981801
0.5298439721892982,0.661829819868553
0.4888483238819522,0.7621376258337562
0.13020251717417475,0.059444515089079
0.5111554351334913,0.8031410801145069
0.47644861939699945,0.6085990676502494
0.7203206350560556,0.5198255574478244
0.27805969556989485,0.26757155021644186
0.38859524962218617,0.4995581073346709
0.831814935813918,0.605393237095545
0.6037204591807209,0.1582950742544329
0.5155692520572366,0.43916665375029995
0.8432099246170077,0.6360242711760015
0.692531105943498,0.4559682079969858
0.392197543029826,0.5161170344295285
0.39427946213981147,0.8727587833671699
0.634214400858953,0.5373013622854732
0.8374580101251299,0.33238598968054966
0.2774417775152077,0.10924074831117558
0.7567790350745296,0.7498006332792799
0.6231854044018308,0.5598182128381184
0.6219807739509271,0.46977728908615135
0.7768240342569652,0.5845299384192832
0.8222107447033133,0.7081916141686768
0.6781977926414986,0.30594699744380427
0.6398811824197506,0.5673082323915561
0.4268707932328554,0.548795966150176
0.38684778518079466,0.9336481111785335
0.9649482540050857,0.5724359792935174
0.4276889159264128,0.47295466264696406
0.428965396538048,0.7350473908958739
0.17481554438808788,0.7900012319185028
0.9273300766653426,0.4058591109523719
0.5431477406928565,0.9507446578695772
0.49285763123681003,0.7622911756627064
0.3766172729148729,0.7720770254025807
0.7207200354199159,0.5671176195258335
0.3053195298447664,0.9147243414973346
0.03811185043228793,0.21339960461524365
0.3070749763342464,0.5158067045122785
0.059060659152901485,0.5235782029887808
0.5503169175594336,0.7045967997494447
0.5327313131134459,0.7580314392329386
0.8954207947536912,0.5695203546590539
0.6835043419107363,0.40633670860387006
0.6496797236009584,0.5954181384882112
0.6829913973287796,0.7216822712264744
0.2699453939246952,0.6743731923301837
0.7145935366209695,0.2410506791370367
0.7609825980684407,0.7997414055211266
0.37817063596983225,0.8500076147970805
0.8730855148028396,0.7627549083394108
0.455715434832329,0.40715219242408385
0.5381466525743381,0.8441066915013975
0.5336320485627015,0.330352933533556
0.6194611591946367,0.2739914890877553
0.8793522702419121,0.46285426882250025
0.8325390385659556,0.44562319814750784
0.6329486635470238,0.7769419022930795
0.8419942433544775,0.8831791939881906
0.03303794028706286,0.47477630227183043
0.9095095420752808,0.8025377264836566
0.4799636171121735,0.31508297278831265
0.7877592684161507,0.8024552780178769
0.7417057588318774,0.7514683774150086
0.6660965984482188,0.3175212937128499
0.2961942353048177,0.4892492282360359
0.7376858867363072,0.34334608515694276
0.5230742479634773,0.936217903239741
0.6485481439988154,0.24475887572563182
0.8722045795326216,0.5176862182365801
0.11604440979767072,0.7190864276674436
0.3925642261720096,0.05164269846683189
0.7873313115356134,0.8232068450107286
0.8768710121394807,0.7762094857181623
0.07806931575737996,0.8695745691134382
0.5510548622380063,0.6189264525183358
0.46836153760296895,0.9477710772783082
0.39538449117875285,0.13591496243039936
0.7901977631634094,0.39554814221428347
0.48477250048853526,0.487243454275054
0.40629103396730637,0.31388002662760084
0.7629429715293229,0.5018110661215647
0.7271723857215429,0.29050247496872983
0.5481829313641964,0.6607848208013842
0.22193692137137588,0.8950793936007935
0.7264679828851368,0.48733721341376723
0.4342856554002851,0.5622111086047015
0.5874818995400641,0.08554662567623139
0.5850391169316589,0.7543181447596061
0.8289929926074906,0.654930128461958
0.5118719473432444,0.680169081968685
0.7713685549866832,0.7003688552564784
0.6715316626072859,0.7317874237205708
